case_id,source_id,sheet,recipe_label,level_no,power_W,energy_uJ,fluence_J_cm2,measured_ablated_v_1e6um3,measured_depth_um,replicate_count,average_1e6um3,efficiency_1e6um3_per_J,efficiency_m3_per_J,data_kind,output_semantics,column_class,source_doi,source_url,source_locator,extraction_method,extraction_date,license,unit_note,grade_confirmation_required,quality_note
D04-Epoxy-12,D04,Epoxy,neat epoxy (reference),12,0.7000000000000001,3.5,15.03234409368551,5.446,23.26,4,3.0165,5.171142857142857,5.171142857142857e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-13,D04,Epoxy,neat epoxy (reference),13,0.65,3.25,13.958605229850829,5.102,21.33,4,2.93775,5.4235384615384605,5.423538461538461e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-14,D04,Epoxy,neat epoxy (reference),14,0.6000000000000001,3.0000000000000004,12.884866366016153,4.96,19.98,4,2.657,5.313999999999999,5.313999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-15,D04,Epoxy,neat epoxy (reference),15,0.55,2.75,11.81112750218147,4.39,18.71,4,2.3687500000000004,5.168181818181819,5.168181818181819e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-16,D04,Epoxy,neat epoxy (reference),16,0.5,2.5,10.737388638346792,4.334,17.38,4,2.2445,5.386799999999999,5.386799999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-17,D04,Epoxy,neat epoxy (reference),17,0.45,2.25,9.663649774512113,4.022,16.11,4,2.00075,5.335333333333333,5.335333333333333e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-18,D04,Epoxy,neat epoxy (reference),18,0.4,2.0,8.589910910677434,4.117,17.15,4,1.7762499999999999,5.328749999999999,5.328749999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-19,D04,Epoxy,neat epoxy (reference),19,0.35000000000000003,1.75,7.516172046842755,4.469,18.44,4,1.4735,5.052,5.052e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-20,D04,Epoxy,neat epoxy (reference),20,0.30000000000000004,1.5000000000000002,6.4424331830080765,4.687,19.98,4,1.1985000000000001,4.794,4.793999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-21,D04,Epoxy,neat epoxy (reference),21,0.25,1.25,5.368694319173396,4.533,18.62,4,0.7725,3.7079999999999993,3.707999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-22,D04,Epoxy,neat epoxy (reference),22,0.2,1.0,4.294955455338717,4.238,17.37,4,0.41725,2.5035,2.5035e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-23,D04,Epoxy,neat epoxy (reference),23,0.15000000000000002,0.7500000000000001,3.2212165915040383,4.014,16.35,4,0.02225,0.17799999999999996,1.7799999999999995e-13,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-Epoxy-24,D04,Epoxy,neat epoxy (reference),24,0.1,0.5,2.1474777276693584,3.881,15.68,4,0.0,0.0,0.0,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'Epoxy',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
